Tw, K	dTliq, K	P, atm.	Ts, K	L, m	Rw, kg/m3	Cw, J/kg/K	Kw, W/m/K	Rl, kg/m3	Cl, J/kg/K	Kl, W/m/K	Ll, Pa*sec	Q, N/m	dH, J/kg	Tlim, K
4,537580E+2	3,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,783523E+2	3,019468E+3	1,656902E-1	6,877444E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,563760E+2	3,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,783523E+2	3,019468E+3	1,656902E-1	6,877444E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,526520E+2	3,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,783523E+2	3,019468E+3	1,656902E-1	6,877444E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,531610E+2	3,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,783523E+2	3,019468E+3	1,656902E-1	6,877444E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,445480E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,447620E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,445900E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,450040E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,449700E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,327810E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,307620E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,332010E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,419960E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,315810E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,333820E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,961629E+3	3,875844E+2	4,052936E+2	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,382680E+2	5,788023E+1	1,000000E+0	3,510402E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	8,061146E+2	2,954850E+3	1,767372E-1	9,124001E-4	1,650849E-2	9,084293E+5	4,586313E+2
5,391190E+2	4,788023E+1	1,000000E+0	3,510402E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	8,019688E+2	3,010619E+3	1,757550E-1	8,285634E-4	1,650849E-2	9,084293E+5	4,586313E+2
5,530840E+2	4,788023E+1	1,000000E+0	3,510402E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	8,019688E+2	3,010619E+3	1,757550E-1	8,285634E-4	1,650849E-2	9,084293E+5	4,586313E+2
5,973840E+2	6,655307E+1	2,000000E+0	3,697131E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	7,937066E+2	3,111680E+3	1,738752E-1	6,971181E-4	1,419561E-2	8,705953E+5	4,595411E+2
6,109250E+2	7,864930E+1	3,000000E+0	3,818093E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	7,879924E+2	3,174917E+3	1,726131E-1	6,262816E-4	1,273332E-2	8,433642E+5	4,604509E+2
6,269570E+2	8,788176E+1	4,000000E+0	3,910418E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	7,834461E+2	3,222004E+3	1,716213E-1	5,784760E-4	1,164295E-2	8,214293E+5	4,613607E+2
6,541720E+2	9,541712E+1	5,000000E+0	3,985771E+2	2,500000E-2	7,138456E+3	4,991022E+2	8,308819E+1	7,796223E+2	3,259701E+3	1,707917E-1	5,429772E-4	1,077027E-2	8,028340E+5	4,622705E+2
5,548280E+2	3,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,783523E+2	3,019468E+3	1,656902E-1	6,877444E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,545100E+2	5,636004E+1	2,000000E+0	3,695200E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,694359E+2	3,120685E+3	1,637901E-1	5,860224E-4	1,363377E-2	8,422609E+5	4,543045E+2
5,974240E+2	6,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,633007E+2	3,184128E+3	1,625182E-1	5,301884E-4	1,221985E-2	8,156802E+5	4,552949E+2
6,182540E+2	7,765296E+1	4,000000E+0	3,908130E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,584633E+2	3,231233E+3	1,615260E-1	4,922410E-4	1,116660E-2	7,942732E+5	4,562853E+2
6,282650E+2	8,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,543952E+2	3,269146E+3	1,606952E-1	4,637162E-4	1,032433E-2	7,761304E+5	4,572756E+2
6,263500E+2	7,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,488631E+2	3,318569E+3	1,595670E-1	4,290784E-4	1,032433E-2	7,761304E+5	4,572756E+2
6,037880E+2	6,765296E+1	4,000000E+0	3,908130E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,530458E+2	3,281414E+3	1,604200E-1	4,548548E-4	1,116660E-2	7,942732E+5	4,562853E+2
5,695980E+2	5,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,580337E+2	3,235306E+3	1,614382E-1	4,890923E-4	1,221985E-2	8,156802E+5	4,552949E+2
5,632260E+2	4,636004E+1	2,000000E+0	3,695200E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,643832E+2	3,173253E+3	1,627413E-1	5,393620E-4	1,363377E-2	8,422609E+5	4,543045E+2
5,263800E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,252580E+2	1,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,687660E+2	3,127835E+3	1,636502E-1	5,794433E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,510180E+2	3,636004E+1	2,000000E+0	3,695200E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,591521E+2	3,224667E+3	1,616669E-1	4,973603E-4	1,363377E-2	8,422609E+5	4,543045E+2
5,460930E+2	4,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,526036E+2	3,285404E+3	1,603298E-1	4,520112E-4	1,221985E-2	8,156802E+5	4,552949E+2
5,823990E+2	5,765296E+1	4,000000E+0	3,908130E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,474781E+2	3,330602E+3	1,592843E-1	4,210635E-4	1,116660E-2	7,942732E+5	4,562853E+2
5,894180E+2	6,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,431923E+2	3,367086E+3	1,584085E-1	3,977293E-4	1,032433E-2	7,761304E+5	4,572756E+2
5,744880E+2	5,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,373977E+2	3,414844E+3	1,572200E-1	3,693075E-4	1,032433E-2	7,761304E+5	4,572756E+2
5,654210E+2	4,765296E+1	4,000000E+0	3,908130E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,417754E+2	3,378918E+3	1,581184E-1	3,904674E-4	1,116660E-2	7,942732E+5	4,562853E+2
5,396780E+2	3,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,470245E+2	3,334517E+3	1,591917E-1	4,184909E-4	1,221985E-2	8,156802E+5	4,552949E+2
5,094540E+2	2,636004E+1	2,000000E+0	3,695200E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,537550E+2	3,274985E+3	1,605647E-1	4,594770E-4	1,363377E-2	8,422609E+5	4,543045E+2
4,758080E+2	7,707187E+0	1,000000E+0	3,508672E+2	2,500000E-2	7,140033E+3	4,979013E+2	8,335342E+1	7,636886E+2	3,180246E+3	1,625981E-1	5,334450E-4	1,587337E-2	8,791950E+5	4,533142E+2
8,871490E+2	3,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,727268E+2	4,195145E+3	6,683285E-1	3,534823E-4	5,900277E-2	2,262707E+6	5,633670E+2
8,781390E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
7,406670E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
8,795690E+2	3,988902E+1	2,000000E+0	3,930490E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,598659E+2	4,215799E+3	6,791038E-1	2,810810E-4	5,497318E-2	2,207031E+6	5,637482E+2
6,774580E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
7,785880E+2	2,988902E+1	2,000000E+0	3,930490E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,562672E+2	4,222195E+3	6,809355E-1	2,672485E-4	5,497318E-2	2,207031E+6	5,637482E+2
8,929910E+2	4,319933E+1	3,000000E+0	4,063593E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,512262E+2	4,231546E+3	6,828897E-1	2,506903E-4	5,226090E-2	2,167562E+6	5,641295E+2
8,107400E+2	2,988902E+1	2,000000E+0	3,930490E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,562672E+2	4,222195E+3	6,809355E-1	2,672485E-4	5,497318E-2	2,207031E+6	5,637482E+2
6,131580E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	7,107717E+3	5,243506E+2	7,816598E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
